Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:DATa:HIVALue <String>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:DATa:HIVALue?,,"This command requires a DPO4AUDIO application module on DPO/MSO4000B
and MDO4000/B models and a MDO3AUDIO application module on
MDO3000 models.
","<String> specifies the upper word value.
",,"This command sets the upper word value to be used to search on audio bus data.
(Use SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:DATa:VALue to
search on the lower word value.) The search condition must be set to DATA using
SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:CONDition.
SEARCH<x> is the search number, which is always 1, and B<x> is the bus number
(1-4), except for MDO3000, which has only two buses.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:DATa:OFFSet <NR1>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:DATa:OFFSet?,,"This command requires a DPO4AUDIO application module on DPO/MSO4000B
and MDO4000/B models and a MDO3AUDIO application module on
MDO3000 models.
","<NR1> is the data offset value.
",,"This commands sets the data offset value to be used to search on
audio bus data. The search condition must be set to DATA using
SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:CONDition.
SEARCH<x> is the search number, which is always 1, and B<x> is the bus number
(1-4), except for MDO3000, which has only two buses.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:DATa:QUALifier {LESSthan|MOREthan|EQual|UNEQual|LESSEQual|MOREEQual |INrange|OUTrange},SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:DATa:QUALifier?,,"This command requires a DPO4AUDIO application module on DPO/MSO4000B
and MDO4000/B models and a MDO3AUDIO application module on
MDO3000 models.
","LESSthan sets the qualifier to less than.
MOREthan sets the qualifier to greater than.
EQual sets the qualifier to equal.
UNEQual sets the qualifier to not equal.
LESSEQual sets the qualifier to less than or equal.
MOREEQual sets the qualifier to greater than or equal.
INrange sets the qualifier to in range.
OUTrange sets the qualifier to out of range.
",,"This command sets the qualifier (<, >, =, <=, >=, not =, in range, out of range) to
be used to search on audio bus data. The search condition must be set to DATA
using SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:CONDition.
SEARCH<x> is the search number, which is always 1, and B<x> is the bus number
(1-4), except for MDO3000, which has only two buses.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:DATa:VALue <String>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:DATa:VALue?,,"This command requires a DPO4AUDIO application module on DPO/MSO4000B
and MDO4000/B models and a MDO3AUDIO application module on
MDO3000 models.
","<String> is the lower word value.
",,"This command sets the lower word value to be used to search on audio bus data.
(Use SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:DATa:HIVALue
to set the upper word value.) The search condition must be set to DATA using
SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:CONDition.
SEARCH<x> is the search number, which is always 1, and B<x> is the bus number
(1-4), except for MDO3000, which has only two buses.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:DATa:WORD {EITher|LEFt|RIGht},SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:DATa:WORD?,,"This command requires a DPO4AUDIO application module on DPO/MSO4000B
and MDO4000/B models and a MDO3AUDIO application module on
MDO3000 models.
","EITher aligns the data to either left or right.
LEFt aligns the data to the left.
RIGht aligns the data to the right.
",,"This command sets the alignment of the data (left, right or either) to be used
to search on audio bus data. The search condition must be set to DATA using
SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:AUDio:CONDition.
SEARCH<x> is the search number, which is always 1, and B<x> is the bus number
(1-4), except for MDO3000, which has only two buses.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:CONDition {SOF|FRAMEtype|IDentifier|DATA|IDANDDATA|EOF|ACKMISS:ERROR},SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:CONDition?,,"This command requires a DPO4AUTO application module on DPO/MSO4000B
and MDO4000/B models and a MDO3AUTO application module on
MDO3000 models.
","SOF specifies a search based on the start of frame.
FRAMEtype specifies a search based on the frame type.
IDentifier specifies a search based on the frame identifier.
DATA specifies a search based on the frame data.
IDANDDATA specifies a search based on the frame identifier and data.
EOF specifies a search based on the end of frame.
ACKMISS specifies a search based on the missing ACK field.
ERROR specifies a search based on a bit stuffing error.
",,"This command sets the condition (start of frame, frame type, identifier, matching
data, EOF, missing ACK field, bit-stuffing error) to be used to search on CAN bus
data. SEARCH<x> is the search number, which is always 1, and B<x> is the bus
number (1-4), except for MDO3000, which has only two buses.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:DATa:DIRection {READ|WRITE|NOCARE},SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:DATa:DIRection?,,"This command requires a DPO4AUTO application module on DPO/MSO4000B
and MDO4000/B models and a MDO3AUTO application module on
MDO3000 models.
","READ specifies the read direction.
WRITE specifies the write direction.
NOCARE specifies either a read or write direction.
",,"This command sets the data direction (read, write or nocare) to be used to search on
CAN bus data. This only applies if the search condition has been set to IDentifier
(using SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:CONDition).
SEARCH<x> is the search number, which is always 1, and B<x> is the bus number
(1-4), except for MDO3000, which has only two buses.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:DATa:QUALifier {LESSthan|MOREthan|EQual|UNEQual|LESSEQual|EQual},SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:DATa:QUALifier?,,"This command requires a DPO4AUTO application module on DPO/MSO4000B
and MDO4000/B models and a MDO3AUTO application module on
MDO3000 models.
","LESSthan searches for bus data less than the value specified by
SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:DATa:VALue.
MOREthan searches for bus data greater than the value specified by
SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:DATa:VALue.
EQual searches for bus data equal to the value specified by SEARCH:
SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:DATa:VALue.
UNEQual searches for bus data not equal to the value specified by
SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:DATa:VALue.
LESSEQual searches for bus data less equal to the value specified by
SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:DATa:VALue.
EQual searches for bus data equal to the value specified by SEARCH:
SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:DATa:VALue.
",,"This command sets the qualifier (<, >, =, not =, <=) to be used to search on CAN
bus data. This only applies if the search condition has been set to IDANDDATA or
DATA (using SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:CONDition).
SEARCH<x> is the search number, which is always 1, and B<x> is the bus number
(1-4), except for MDO3000, which has only two buses.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:DATa:SIZe <NR1>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:DATa:SIZe?,,"This command requires a DPO4AUTO application module on DPO/MSO4000B
and MDO4000/B models and a MDO3AUTO application module on
MDO3000 models.
","<NR1> is the data string length in bytes.
",,"This command sets the length of the data string, in bytes, to be used to search
on CAN bus data. This only applies if the search condition has been set to
IDANDDATA or DATA (using SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:
CAN:CONDition).
SEARCH<x> is the search number, which is always 1, and B<x> is the bus number
(1-4), except for MDO3000, which has only two buses.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:DATa:VALue <bin>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:DATa:VALue?,,"This command requires a DPO4AUTO application module on DPO/MSO4000B
and MDO4000/B models and a MDO3AUTO application module on
MDO3000 models.
","<bin> is the data in binary format.
",,"This command sets the binary data value to be used to search on CAN bus data.
This only applies if the search condition has been set to IDANDDATA or DATA
(using SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:CONDition).
SEARCH<x> is the search number, which is always 1, and B<x> is the bus number
(1-4), except for MDO3000, which has only two buses.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:FRAMEtype {DATA|REMote|ERRor|OVERLoad},SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:FRAMEtype?,,"This command requires a DPO4AUTO application module on DPO/MSO4000B
and MDO4000/B models and a MDO3AUTO application module on
MDO3000 models.
","DATA specifies a data frame.
REMote specifies a remote frame.
ERRor specifies an error frame.
OVERLoad specifies an overload frame.
",,"This command sets the frame type (data, remote, error or overload) to be used
to search on CAN bus data. This only applies if the search condition has been
set to FRAMEtype (using SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:
CONDition).
SEARCH<x> is the search number, which is always 1, and B<x> is the bus number
(1-4), except for MDO3000, which has only two buses.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN{:IDentifier|:ADDRess}:MODe {STandard|EXTended},SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN{:IDentifier|:ADDRess}:MODe?,,"This command requires a DPO4AUTO application module on DPO/MSO4000B
and MDO4000/B models and a MDO3AUTO application module on
MDO3000 models.
","STandard specifies an 11-bit identifier field.
EXTended specifies a 29-bit identifier field.
",,"This command sets the addressing mode (standard or extended
format) to be used to search on CAN bus data. This only applies if
the search condition has been set to IDANDDATA or DATA (using
SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:CONDition).
SEARCH<x> is the search number, which is always 1, and B<x> is the bus number
(1-4), except for MDO3000, which has only two buses.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN{:IDentifier|:ADDRess}:VALue <bin>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN{:IDentifier|:ADDRess}:VALue?,,"This command requires a DPO4AUTO application module on DPO/MSO4000B
and MDO4000/B models and a MDO3AUTO application module on
MDO3000 models.
","<bin> is the address in binary format.
",,"This command sets the binary address value to be used to search on CAN bus data.
This only applies if the search condition has been set to IDANDDATA or DATA
(using SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:CAN:CONDition).
SEARCH<x> is the search number, which is always 1, and B<x> is the bus number
(1-4), except for MDO3000, which has only two buses.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:DATa:HIVALue <QString>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:DATa:HIVALue?,,"This command requires a DPO4ENET application module for DPO/MSO4000B
and MDO4000/B models.
This command requires a DPO4ENET application module for DPO/MSO4000B
and MDO4000/B models.
","SFD — Start of frame delimiter field.
MACADDRess — MAC addresses field.
MACLENgth — MAC length/type field.
IPHeader — IP header field. This argument is only available when PROTOCOL
is set to IPv4 (using the command BUS:B<x>:ETHERnet:PROTOcol).
TCPHeader — TCP header field. This argument is only available when
PROTOCOL is set to IPv4 (using the command BUS:B<x>:ETHERnet:
PROTOcol).
DATa — TCP/IPv4 or MAC protocol client data field. Use the command
BUS:B<x>:ETHERnet:PROTOcol to specify either TCP/IPv4 or OTHER
protocol. If the protocol is set to OTHER, DATa refers to the MAC client data.
EOP — End of Packet field.
IDLe — Idle field.
FCSError — Frame Check Sequence Error (CRC) field.
QTAG — IEEE 802.1Q (VLAN) control information field. In order to use
QTAG as a search condition, the frame type must be set to QTAG (using
TRIGger:A:BUS:B<x>:ETHERnet:FRAMETYPe).
QString is a quoted string whose length varies depending on the size setting, up
to 32 bits. (Use the command SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:
ETHERnet:DATa:SIZe to specify size.) The allowable characters are 0, 1, and X.
The bits specified in the quoted string replace the least significant bits, leaving
any unspecified upper bits unchanged.
","SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:CONDition
MACADDRess sets the condition to search for to MACADDRESS.
SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:DATa:HIVALue.
When the search condition is set to DATa, and the qualifier is set to either
INrange or OUTrange, this command specifies the upper data value of the range.
(Use the command SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:
DATa:VALue to specify the lower data value of the range.) The default is all X’s
(don’t care). SEARCH<x> is the search number, which is always 1, and B<x> is
the bus number B1–B4.
SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:DATa:HIVALue
“XXXXXXXXXXXXXXXXXXXXXXXX00001000” sets the upper limit of the range to
XXXXXXXXXXXXXXXXXXXXXXXX00001000.
SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:DATa:HIVALue? might
return “XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX”
","When searching through Ethernet data, this command specifies the field or
condition to search for. SEARCH<x> is the search number, which is always 1,
and B<x> is the bus number B1–B4.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:DATa:OFFSet <NR1>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:DATa:OFFSet?,,"This command requires a DPO4ENET application module for DPO/MSO4000B
and MDO4000/B models.
","NR1 is an integer. The minimum and default values are -1 (don't care) and the
maximum is 1,499.
","SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:DATa:OFFSet 36 sets
the data offset to 36 bytes.
SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:DATa:OFFSet? might
return –1, indicating that the data offset value is the default value, –1, meaning
“don’t care”.
","When the search condition is set to DATa, this command specifies where in the
data field to look for the data search value. In other words, it specifies the offset
into the data field, in bytes, where the value will be matched. SEARCH<x> is the
search number, which is always 1, and B<x> is the bus number 1-4.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:DATa:SIZe <NR1>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:DATa:SIZe?,,"This command requires a DPO4ENET application module for DPO/MSO4000B
and MDO4000/B models.
","NR1 is an integer. The minimum and default values are 1 and maximum is 16,
except when the qualifier is set to either INrange or OUTrange. In these cases,
the maximum size is 4.
","SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:DATa:SIZe “4” sets the
oscilloscope to search for 4 contiguous data bytes.
","When the search condition is set to DATa, this command specifies the number of
contiguous TCP/IPv4/MAC client data bytes to search for. SEARCH<x> is the
search number, which is always 1, and B<x> is the bus number 1-4.
"
Search,,,,,,,"When the search condition is set to DATa, and the qualifier is set to
LESSthan, MOREthan, EQual, UNEQual, LESSEQual or MOREEQual,
this command specifies the value to search for. When the search condition
is set to DATa, and the qualifier is set to INrange or OUTrange, this
command specifies the lower limit of the range. (Use the command
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:DATa:VALue <QString>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:DATa:VALue?,,"This command requires a DPO4ENET application module for DPO/MSO4000B
and MDO4000/B models.
","QString is a quoted string where the allowable characters are 0, 1, and X. The
allowable number of characters depends on the setting for size. (Use the command
SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:DATa:SIZe to
specify size.) The bits specified in the quoted string replace the least significant
bits, leaving any unspecified upper bits unchanged.
","SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:DATa:VALue
“00001000” sets the binary data to search on to 00001000, assuming the
qualifier is set to LESSthan, MOREthan, EQual, UNEQual, LESSEQual or
MOREEQual, and DATa:SIZe is set to 1 byte
SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:DATa:VALue
“00001000” sets the lower limit of the range to 00001000, assuming the qualifier
is set to INrange or OUTrange, and DATa:SIZe is set to 1 byte.
","to specify the upper limit of the range.) The default is all X’s (don’t care).
SEARCH<x> is the search number, which is always 1, and B<x> is the bus number
1-4.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:FRAMETYPe {BASic|QTAG},SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:FRAMETYPe?,,"This command requires a DPO4ENET application module for DPO/MSO4000B
and MDO4000/B models.
","BASic is the standard Ethernet frame.
QTAG is the Q-Tag Ethernet frame (also called VLAN tagging.)
","SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:FRAMETYPe QTAG sets
the frame type to QTag (VLAN tagging).
SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:FRAMETYPe? might
return BASIC, indicating the frame type is a standard Ethernet frame.
","This command specifies which Ethernet frame type to search for: either Basic or
QTAG (IEEE 802.1Q, or VLAN tagging). The default is Basic.SEARCH<x> is the
search number, which is always 1, and B<x> is the bus number 1-4.
NOTE. Once this command is used to specify QTAG, then the command
TRIGger:A:BUS:B<x>:ETHERnet:CONDition can be used to specify QTAG
as the condition to search on.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:IPHeader:PROTOcol:VALue <QString>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:IPHeader:PROTOcol:VALue?,,"This command requires a DPO4ENET application module for DPO/MSO4000B
and MDO4000/B models.
","QString is a quoted string of up to 8 characters where the allowable characters
are 0, 1, and X. The bits specified in the quoted string replace the least significant
bits, leaving any unspecified upper bits unchanged.
","SEARCH:SEARCH1:TRIGGER:A:BUS:B1:ETHERNET:IPHEADER:
PROTOCOL:VALUE “01010010” would set the value to be used in the search to
01010010.
SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:IPHeader:
PROTOcol:VALue? might return “XXXXXXXX”.
","When the Ethernet search condition is set to IPHeader, this command specifies
the value of the 8–bit protocol field that is to be used in the search (along with the
source and destination addresses). The default is all X’s (don’t care). SEARCH<x>
is the search number, which is always 1, and B<x> is the bus number 1-4.
NOTE. Commonly used protocol values are 1 (ICMP), 2 (IGMP), 6 (TCP) and
17 (UDP).
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:IPHeader:SOUrceaddr:VALue <QString>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:IPHeader:SOUrceaddr:VALue?,,"This command requires a DPO4ENET application module for DPO/MSO4000B
and MDO4000/B models.
","QString is a quoted string of up to 32 characters where the allowable characters
are 0, 1, and X. The bits specified in the quoted string replace the least significant
bits, leaving any unspecified upper bits unchanged.
","TRIGger:A:BUS:B1:ETHERnet:IPHeader:SOUrceaddr:VALue
“00011001001000010110100000000001” sets the IP source address to search
for to 192.168.0.1.
TRIGger:A:BUS:B1:ETHERnet:IPHeader:SOUrceaddr:VALue might return
""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX01"".
","When the Ethernet search condition is set to IPHeader, this command specifies
the value of the 32–bit source address that will be used in the search (along with
the protocol and destination address). The IP source address is a standard IP
address such as 192.168.0.1. The default is all X’s (don’t care). SEARCH<x> is the
search number, which is always 1, and B<x> is the bus number 1-4.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:IPHeader:DESTinationaddr:VALue <QString>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:IPHeader:DESTinationaddr:VALue?,,"This command requires a DPO4ENET application module for DPO/MSO4000B
and MDO4000/B models.
","QString is a quoted string of up to 32 characters where the allowable characters
are 0, 1, and X. The bits specified in the quoted string replace the least significant
bits, leaving any unspecified upper bits unchanged.
","SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:IPHeader:
DESTinationaddr:VALue “00011001001000010110100000000001” sets
the IP destination address to search for to 192.168.0.1.
SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:IPHeader:
DESTinationaddr:VALue might return
""XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX01"".
","When the Ethernet search condition is set to IPHeader, this command specifies
the value of the 32–bit destination address that is to be used in the search (along
with the protocol and source address). The IP destination address is a standard IP
address such as 192.168.0.1. The default is all X’s (don’t care). SEARCH<x> is the
search number, which is always 1, and B<x> is the bus number 1-4.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:MAC:ADDRess:SOUrce:VALue <QString>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:MAC:ADDRess:SOUrce:VALue?,,"This command requires a DPO4ENET application module for DPO/MSO4000B
and MDO4000/B models.
","QString is a quoted string of up to 48 characters where the allowable characters
are 0, 1, and X. The bits specified in the quoted string replace the least significant
bits, leaving any unspecified upper bits unchanged.
","SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:MAC:ADDRess:
SOUrce:VALue
”XXXXXXXXXX01010111111100000001111010101010101000” would set the
MAC destination address to search for to XX:35:FC:07:AA:C8 hex.
SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:MAC:ADDRess:
SOUrce:VALue? might return
”XXXXXXXXXX01010111111100000001111010101010101000”.
","When the Ethernet search condition is set to MACADDress, this command specifies
the 48–bit MAC source address value that is to be used in the search (along with
the destination address value). The default is all X’s (don’t care). SEARCH<x> is
the search number, which is always 1, and B<x> is the bus number 1-4.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:MAC:ADDRess:DESTination:VALue <QString>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:MAC:ADDRess:DESTination:VALue?,,"This command requires a DPO4ENET application module for DPO/MSO4000B
and MDO4000/B models.
","QString is a quoted string of up to 48 characters where the allowable characters
are 0, 1, and X. The bits specified in the quoted string replace the least significant
bits, leaving any unspecified upper bits unchanged.
","SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:MAC:
ADDRess:DESTination:VALue
”XXXXXXXXXX01010111111100000001111010101010101000” would set the
MAC destination address to search for to XX:35:FC:07:AA:C8 hex.
SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:MAC:ADDRess:
DESTination:VALue? might return ”XXXXXXXXXX010101111111000
00001111010101010101000”.
","When the Ethernet search condition is set to MACADDress, this command specifies
the 48-bit MAC destination address value that is to be used in the search (along
with the source address value). The default is all X’s (don’t care). SEARCH<x> is
the search number, which is always 1, and B<x> is the bus number B1-B4.
NOTE. MAC Addresses are 48–bit values such as 08:00:11:1E:C9:AE hex. Use
the command BUS:B<x>:DISplay:FORMat to change the display format to hex.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:MAC{:LENgth|:TYPe}:VALue <QString>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:MAC{:LENgth|:TYPe}:VALue?,,"This command requires a DPO4ENET application module for DPO/MSO4000B
and MDO4000/B models.
","QString is a quoted string of up to 16 characters where the allowable characters
are 0, 1, and X. The bits specified in the quoted string replace the least significant
bits, leaving any unspecified upper bits unchanged.
","SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:MAC{:LENgth|
:TYPe}:VALue “XXXXXXXX00001000” sets the MAC length/type value
to search on to the hexadecimal value XX08, assuming the qualifier is set to
LESSthan, MOREthan, EQual, UNEQual, LESSEQual or MOREEQual.
SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:MAC{:LENgth|
:TYPe}:VALue “XXXXXXXX00001000” sets the lower limit of the range to the
hexadecimal value XX08, assuming the qualifier is set to INrange or OUTrange.
","When the Ethernet search condition is set to MACLENgth, and the
qualifier is set to LESSthan, MOREthan, EQual, UNEQual,
LESSEQual or MOREEQual, this command specifies the 16–bit value
to search for. When the qualifier is set to INrange or OUTrange, this
command specifies the lower limit of the range. (Use the command
SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:MAC{:LENgth|
:TYPe}:HIVALue to set the upper limit of the range.) The default is all X’s
(don’t care). SEARCH<x> is the search number, which is always 1, and B<x> is
the bus number B1-B4.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:MAC{:LENgth|:TYPe}:HIVALue <QString>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:MAC{:LENgth|:TYPe}:HIVALue?,,"This command requires a DPO4ENET application module for DPO/MSO4000B
and MDO4000/B models.
","QString is a quoted string of up to 16 characters where the allowable characters
are 0, 1, and X. The bits specified in the quoted string replace the least significant
bits, leaving any unspecified upper bits unchanged.
","SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:MAC{:LENgth| :TYPe}
:HIVALue “XXXXXXXX00001000” sets the upper limit of the range to the
hexadecimal value XX08 (when the search condition is set to MACLENgth, and
the qualifier is set to INrange or OUTrange).
SEARCH:SEARCH1:TRIGGER:A:BUS:B1:ETHERNET:MAC{:LENGTH|
:TYPE}:HIVALUE? might return “XXXXXXXX00001000”.
","When the Ethernet search condition is set to MACLENgth, and the
qualifier is set to either INrange or OUTrange, this command
specifies the upper data value of this range. (Use the command
SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:
MAC{:LENgth|:TYPe}:VALue to set the lower limit of the range.)
The default is all X’s (don’t care). SEARCH<x> is the search number, which is
always 1, and B<x> is the bus number B1-B4.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:QTAG:VALue <QString>,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:QTAG:VALue?,,"This command requires a DPO4ENET application module for DPO/MSO4000B
and MDO4000/B models.
","QString is a quoted string of up to 32 characters where the allowable characters
are 0, 1, and X. The bits specified in the quoted string replace the least significant
bits, leaving any unspecified upper bits unchanged.
","SEARCH:SEARCH1:TRIGGER:A:BUS:B1:ETHERNET:QTAG:VALUE
“XXXXXXXXXXXXXXXXXXXX010010001010” would specify to search for
the Q-Tag value of hexadecimal XXXXX48A.
SEARCH:SEARCH1:TRIGGER:A:BUS:B1:ETHERNET:QTAG:VALUE? might
return ""XXXXXXXXXXXXXXXXXXXX010010001010"".
","When the Ethernet search condition is set to QTAG, this command specifies the
32–bit QTAG value to search for. The default is all X’s (don’t care). SEARCH<x>
is the search number, which is always 1, and B<x> is the bus number B1-B4.
"
Search,SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:QUALifier {LESSthan|MOREthan|EQual|UNEQual|LESSEQual|MOREEQual |INrange|OUTrange},SEARCH:SEARCH<x>:TRIGger:A:BUS:B<x>:ETHERnet:QUALifier?,,"This command requires a DPO4ENET application module for DPO/MSO4000B
and MDO4000/B models.
",,"SEARCH:SEARCH1:TRIGger:A:BUS:B1:ETHERnet:QUALifier LESSthan
sets the MACLENgth or DATa qualifier to less than.
","This command specifies the qualifier to be used when the Ethernet search
condition is set to MACLENgth or DATa. Normally, the Ethernet qualifier is set
to “Equal to”. SEARCH<x> is the search number, which is always 1, and B<x> is
the bus number B1-B4.
"
